event_id,ticker,zone_id,structural_zone_key,event_timestamp,event_type,direction,price_at_event,boundary_price,close_distance_pct,bar_index,local_bar_index,global_bar_index,touch_count_before_event,meaningful_touch_count_before_event,is_first_meaningful_test,bars_since_last_touch,days_since_last_touch,zone_class,zone_side,zone_timeframe,zone_width_pct,confluence_count,metadata_json,defense_label,hold_flag,failed_hold_flag,defense_unresolved_flag,reversal_strength_pct,max_rejection_excursion,max_penetration_excursion,bars_to_reversal,close_back_from_edge_flag,zone_defense_score
AAPL::20250731::support::3::breakout_down::2025-08-04T00:00:00,AAPL,AAPL::20250731::support::3,AAPL::support::205.8800::3.6200::avwap_D::D,2025-08-04,breakout_down,down,203.35000610351562,204.07039415284245,-0.003530095839317486,62,2,62,1,1,False,1.0,3.0,cost,support,D,0.017577817057758897,1,"{""source_reason"": ""avwap_D"", ""trigger_rule"": ""breakout_down"", ""zone_valid_from"": ""2025-07-31T00:00:00"", ""zone_valid_to"": ""2025-08-06T23:59:59.999999""}",not_applicable,0,0,0,,,,,0,
AAPL::20250731::support::3::retest_down::2025-08-05T00:00:00,AAPL,AAPL::20250731::support::3,AAPL::support::205.8800::3.6200::avwap_D::D,2025-08-05,retest_down,down,202.9199981689453,204.07039415284245,-0.005637250756890928,63,3,63,2,2,False,,,cost,support,D,0.017577817057758897,1,"{""source_reason"": ""avwap_D"", ""trigger_rule"": ""retest_down"", ""zone_valid_from"": ""2025-07-31T00:00:00"", ""zone_valid_to"": ""2025-08-06T23:59:59.999999""}",not_applicable,0,0,0,,,,,0,
AAPL::20250731::support::3::failed_breakout_down::2025-08-06T00:00:00,AAPL,AAPL::20250731::support::3,AAPL::support::205.8800::3.6200::avwap_D::D,2025-08-06,failed_breakout_down,down,213.25,204.07039415284245,0.04498254577918982,64,4,64,2,2,False,,,cost,support,D,0.017577817057758897,1,"{""source_reason"": ""avwap_D"", ""trigger_rule"": ""failed_breakout_down"", ""zone_valid_from"": ""2025-07-31T00:00:00"", ""zone_valid_to"": ""2025-08-06T23:59:59.999999""}",not_applicable,0,0,0,,,,,0,
AAPL::20250807::resistance::1::probe::2025-08-07T00:00:00,AAPL,AAPL::20250807::resistance::1,AAPL::resistance::213.8450::4.2200::vp_D::D,2025-08-07,probe,up,220.02999877929688,215.95673010031382,0.01886150377018112,65,0,65,0,0,True,,,inventory,resistance,D,0.019738304189381863,1,"{""source_reason"": ""vp_D"", ""trigger_rule"": ""probe"", ""zone_valid_from"": ""2025-08-07T00:00:00"", ""zone_valid_to"": ""2025-08-13T23:59:59.999999""}",failed_hold,0,1,0,0.0035449656120721067,0.0035449656120721067,0.11744610696838882,,0,-9.041191996263894
AAPL::20250807::resistance::1::breakout_up::2025-08-08T00:00:00,AAPL,AAPL::20250807::resistance::1,AAPL::resistance::213.8450::4.2200::vp_D::D,2025-08-08,breakout_up,up,229.35000610351562,215.95673010031382,0.06201833115819317,66,1,66,1,1,False,1.0,1.0,inventory,resistance,D,0.019738304189381863,1,"{""source_reason"": ""vp_D"", ""trigger_rule"": ""breakout_up"", ""zone_valid_from"": ""2025-08-07T00:00:00"", ""zone_valid_to"": ""2025-08-13T23:59:59.999999""}",not_applicable,0,0,0,,,,,0,
AAPL::20250807::resistance::1::probe::2025-08-13T00:00:00,AAPL,AAPL::20250807::resistance::1,AAPL::resistance::213.8450::4.2200::vp_D::D,2025-08-13,probe,up,233.3300018310547,215.95673010031382,0.08044792918780919,69,4,69,4,1,False,1.0,1.0,inventory,resistance,D,0.019738304189381863,1,"{""source_reason"": ""vp_D"", ""trigger_rule"": ""probe"", ""zone_valid_from"": ""2025-08-07T00:00:00"", ""zone_valid_to"": ""2025-08-13T23:59:59.999999""}",failed_hold,0,1,0,0.040929168888759554,0.040929168888759554,0.11744610696838882,1.0,0,-5.30277166859515
AAPL::20250814::support::3::probe::2025-08-20T00:00:00,AAPL,AAPL::20250814::support::3,"AAPL::support::229.3700::3.7625::avwap_D,vp_D::D",2025-08-20,probe,down,226.00999450683594,227.48964302980957,-0.006504245658250669,74,4,74,0,0,True,,,composite,support,D,0.016407649706601118,2,"{""source_reason"": ""avwap_D,vp_D"", ""trigger_rule"": ""probe"", ""zone_valid_from"": ""2025-08-14T00:00:00"", ""zone_valid_to"": ""2025-08-20T23:59:59.999999""}",failed_hold,0,1,0,0.06774042382855659,0.06774042382855659,0.016306870946325214,2.0,1,5.969492707149642
AAPL::20250912::resistance::1::probe::2025-09-12T00:00:00,AAPL,AAPL::20250912::resistance::1,AAPL::resistance::231.1900::2.3125::avwap_D::D,2025-09-12,probe,up,234.07000732421875,232.34683417008725,0.0074163831854496855,90,0,90,0,0,True,,,cost,resistance,D,0.009999999999999978,1,"{""source_reason"": ""avwap_D"", ""trigger_rule"": ""probe"", ""zone_valid_from"": ""2025-09-12T00:00:00"", ""zone_valid_to"": ""2025-09-18T23:59:59.999999""}",failed_hold,0,1,0,-0.004101300572646228,-0.004101300572646228,0.11574573916768273,,0,-9.259659133414619
AAPL::20250912::resistance::1::breakout_up::2025-09-15T00:00:00,AAPL,AAPL::20250912::resistance::1,AAPL::resistance::231.1900::2.3125::avwap_D::D,2025-09-15,breakout_up,up,236.6999969482422,232.34683417008725,0.018735623378316607,91,1,91,1,1,False,1.0,3.0,cost,resistance,D,0.009999999999999978,1,"{""source_reason"": ""avwap_D"", ""trigger_rule"": ""breakout_up"", ""zone_valid_from"": ""2025-09-12T00:00:00"", ""zone_valid_to"": ""2025-09-18T23:59:59.999999""}",not_applicable,0,0,0,,,,,0,
AAPL::20250912::resistance::2::probe::2025-09-15T00:00:00,AAPL,AAPL::20250912::resistance::2,AAPL::resistance::233.6850::2.3375::avwap_D::D,2025-09-15,probe,up,236.6999969482422,234.85285399620852,0.007865107536923883,91,1,91,0,0,True,,,cost,resistance,D,0.010000000000000085,1,"{""source_reason"": ""avwap_D"", ""trigger_rule"": ""probe"", ""zone_valid_from"": ""2025-09-12T00:00:00"", ""zone_valid_to"": ""2025-09-18T23:59:59.999999""}",failed_hold,0,1,0,0.0016053638737753243,0.0016053638737753243,0.10384006761340096,,0,-8.146669021694544
AAPL::20250912::resistance::2::breakout_up::2025-09-16T00:00:00,AAPL,AAPL::20250912::resistance::2,AAPL::resistance::233.6850::2.3375::avwap_D::D,2025-09-16,breakout_up,up,238.14999389648438,234.85285399620852,0.014039173227714238,92,2,92,1,1,False,1.0,1.0,cost,resistance,D,0.010000000000000085,1,"{""source_reason"": ""avwap_D"", ""trigger_rule"": ""breakout_up"", ""zone_valid_from"": ""2025-09-12T00:00:00"", ""zone_valid_to"": ""2025-09-18T23:59:59.999999""}",not_applicable,0,0,0,,,,,0,
AAPL::20250912::resistance::3::test::2025-09-16T00:00:00,AAPL,AAPL::20250912::resistance::3,AAPL::resistance::237.3000::3.1050::vp_D::D,2025-09-16,test,up,238.14999389648438,238.85242409388226,-0.002940854379278955,92,2,92,0,0,True,,,inventory,resistance,D,0.013079711669953684,1,"{""source_reason"": ""vp_D"", ""trigger_rule"": ""test"", ""zone_valid_from"": ""2025-09-12T00:00:00"", ""zone_valid_to"": ""2025-09-18T23:59:59.999999""}",failed_hold,0,1,0,0.006298551494618129,0.006298551494618129,0.0853563291971418,,1,-5.698651186309531
AAPL::20250912::resistance::1::probe::2025-09-18T00:00:00,AAPL,AAPL::20250912::resistance::1,AAPL::resistance::231.1900::2.3125::avwap_D::D,2025-09-18,probe,up,237.8800048828125,232.34683417008725,0.02381427202349892,94,4,94,4,1,False,1.0,1.0,cost,resistance,D,0.009999999999999978,1,"{""source_reason"": ""avwap_D"", ""trigger_rule"": ""probe"", ""zone_valid_from"": ""2025-09-12T00:00:00"", ""zone_valid_to"": ""2025-09-18T23:59:59.999999""}",failed_hold,0,1,0,-0.009794862044847035,-0.009794862044847035,0.11574573916768273,,0,-9.259659133414619
AAPL::20250919::resistance::1::probe::2025-09-19T00:00:00,AAPL,AAPL::20250919::resistance::1,AAPL::resistance::238.2150::5.6700::vp_D::D,2025-09-19,probe,up,245.5,241.0494431781769,0.018463252862747286,95,0,95,0,0,True,,,inventory,resistance,D,0.023805556099503678,1,"{""source_reason"": ""vp_D"", ""trigger_rule"": ""probe"", ""zone_valid_from"": ""2025-09-19T00:00:00"", ""zone_valid_to"": ""2025-09-25T23:59:59.999999""}",failed_hold,0,1,0,0.006109979633401222,0.006109979633401222,0.07546396629820123,,0,-5.426119340515976
AAPL::20250919::resistance::1::breakout_up::2025-09-22T00:00:00,AAPL,AAPL::20250919::resistance::1,AAPL::resistance::238.2150::5.6700::vp_D::D,2025-09-22,breakout_up,up,256.0799865722656,241.0494431781769,0.06235460740300731,96,1,96,1,1,False,1.0,3.0,inventory,resistance,D,0.023805556099503678,1,"{""source_reason"": ""vp_D"", ""trigger_rule"": ""breakout_up"", ""zone_valid_from"": ""2025-09-19T00:00:00"", ""zone_valid_to"": ""2025-09-25T23:59:59.999999""}",not_applicable,0,0,0,,,,,0,
AAPL::20250919::resistance::1::probe::2025-09-25T00:00:00,AAPL,AAPL::20250919::resistance::1,AAPL::resistance::238.2150::5.6700::vp_D::D,2025-09-25,probe,up,256.8699951171875,241.0494431781769,0.06563197877755109,99,4,99,4,1,False,1.0,1.0,inventory,resistance,D,0.023805556099503678,1,"{""source_reason"": ""vp_D"", ""trigger_rule"": ""probe"", ""zone_valid_from"": ""2025-09-19T00:00:00"", ""zone_valid_to"": ""2025-09-25T23:59:59.999999""}",failed_hold,0,1,0,0.05010314696862916,0.05010314696862916,0.1005626275138377,1.0,0,-3.034695504244099
AAPL::20251017::resistance::1::probe::2025-10-20T00:00:00,AAPL,AAPL::20251017::resistance::1,"AAPL::resistance::255.0400::8.5775::avwap_D,vp_D,vp_W::D,W",2025-10-20,probe,up,262.239990234375,259.32901335716247,0.011225033556902377,116,1,116,0,0,True,,,composite,resistance,"D,W",0.03363658341453359,3,"{""source_reason"": ""avwap_D,vp_D,vp_W"", ""trigger_rule"": ""probe"", ""zone_valid_from"": ""2025-10-17T00:00:00"", ""zone_valid_to"": ""2025-10-23T23:59:59.999999""}",failed_hold,0,1,0,0.025968570058698393,0.025968570058698393,0.06937516837839536,2.0,1,-2.4531564644017894
AAPL::20251017::resistance::1::breakout_up::2025-10-21T00:00:00,AAPL,AAPL::20251017::resistance::1,"AAPL::resistance::255.0400::8.5775::avwap_D,vp_D,vp_W::D,W",2025-10-21,breakout_up,up,262.7699890136719,259.32901335716247,0.013268764693791912,117,2,117,1,1,False,1.0,1.0,composite,resistance,"D,W",0.03363658341453359,3,"{""source_reason"": ""avwap_D,vp_D,vp_W"", ""trigger_rule"": ""breakout_up"", ""zone_valid_from"": ""2025-10-17T00:00:00"", ""zone_valid_to"": ""2025-10-23T23:59:59.999999""}",not_applicable,0,0,0,,,,,0,
AAPL::20251017::resistance::1::test::2025-10-22T00:00:00,AAPL,AAPL::20251017::resistance::1,"AAPL::resistance::255.0400::8.5775::avwap_D,vp_D,vp_W::D,W",2025-10-22,test,up,258.45001220703125,259.32901335716247,-0.003389521051856264,118,3,118,2,1,False,1.0,1.0,composite,resistance,"D,W",0.03363658341453359,3,"{""source_reason"": ""avwap_D,vp_D,vp_W"", ""trigger_rule"": ""test"", ""zone_valid_from"": ""2025-10-17T00:00:00"", ""zone_valid_to"": ""2025-10-23T23:59:59.999999""}",failed_hold,0,1,0,0.0017024663208519654,0.0017024663208519654,0.06937516837839536,,0,-5.379766838186432
AAPL::20251017::resistance::1::retest_up::2025-10-23T00:00:00,AAPL,AAPL::20251017::resistance::1,"AAPL::resistance::255.0400::8.5775::avwap_D,vp_D,vp_W::D,W",2025-10-23,retest_up,up,259.5799865722656,259.32901335716247,0.0009677791615144277,119,4,119,2,2,False,,,composite,resistance,"D,W",0.03363658341453359,3,"{""source_reason"": ""avwap_D,vp_D,vp_W"", ""trigger_rule"": ""retest_up"", ""zone_valid_from"": ""2025-10-17T00:00:00"", ""zone_valid_to"": ""2025-10-23T23:59:59.999999""}",not_applicable,0,0,0,,,,,0,
AAPL::20251024::resistance::1::probe::2025-10-27T00:00:00,AAPL,AAPL::20251024::resistance::1,"AAPL::resistance::262.1300::5.4975::avwap_D,vp_D::D",2025-10-27,probe,up,268.80999755859375,264.87900015195214,0.01484072880215694,121,1,121,0,0,True,,,composite,resistance,D,0.02096992392818902,2,"{""source_reason"": ""avwap_D,vp_D"", ""trigger_rule"": ""probe"", ""zone_valid_from"": ""2025-10-24T00:00:00"", ""zone_valid_to"": ""2025-10-30T23:59:59.999999""}",failed_hold,0,1,0,0.012983111737182583,0.012983111737182583,0.04696864290913822,15.0,0,-2.4591802590127996
AAPL::20251024::resistance::1::breakout_up::2025-10-28T00:00:00,AAPL,AAPL::20251024::resistance::1,"AAPL::resistance::262.1300::5.4975::avwap_D,vp_D::D",2025-10-28,breakout_up,up,269.0,264.87900015195214,0.01555804667672326,122,2,122,1,1,False,1.0,1.0,composite,resistance,D,0.02096992392818902,2,"{""source_reason"": ""avwap_D,vp_D"", ""trigger_rule"": ""breakout_up"", ""zone_valid_from"": ""2025-10-24T00:00:00"", ""zone_valid_to"": ""2025-10-30T23:59:59.999999""}",not_applicable,0,0,0,,,,,0,
AAPL::20251031::support::3::test::2025-11-03T00:00:00,AAPL,AAPL::20251031::support::3,AAPL::support::268.9050::3.3050::vp_D::D,2025-11-03,test,down,269.04998779296875,267.2511199792226,0.006731001965065646,126,1,126,0,0,True,,,inventory,support,D,0.012290938773842738,1,"{""source_reason"": ""vp_D"", ""trigger_rule"": ""test"", ""zone_valid_from"": ""2025-10-31T00:00:00"", ""zone_valid_to"": ""2025-11-06T23:59:59.999999""}",failed_hold,0,1,0,0.0682029620370612,0.0682029620370612,0.007225835592958383,3.0,1,6.742229356269449
AAPL::20251107::support::4::test::2025-11-07T00:00:00,AAPL,AAPL::20251107::support::4,AAPL::support::269.5100::4.9250::vp_W::W,2025-11-07,test,down,268.4700012207031,267.04911211967465,0.0053207033333693525,130,0,130,0,0,True,,,inventory,support,W,0.018277304718477286,1,"{""source_reason"": ""vp_W"", ""trigger_rule"": ""test"", ""zone_valid_from"": ""2025-11-07T00:00:00"", ""zone_valid_to"": ""2025-11-13T23:59:59.999999""}",failed_hold,0,1,0,0.07505491788603792,0.07505491788603792,0.006474856934484096,1.0,1,7.487503233845064
AAPL::20251107::resistance::1::test::2025-11-10T00:00:00,AAPL,AAPL::20251107::resistance::1,"AAPL::resistance::269.8150::6.7925::avwap_D,vp_D::D",2025-11-10,test,up,269.42999267578125,273.2107479858399,-0.013838237836289569,131,1,131,0,0,True,,,composite,resistance,D,0.025172444266625682,2,"{""source_reason"": ""avwap_D,vp_D"", ""trigger_rule"": ""test"", ""zone_valid_from"": ""2025-11-07T00:00:00"", ""zone_valid_to"": ""2025-11-13T23:59:59.999999""}",failed_hold,0,1,0,0.015254372056893657,0.015254372056893657,0.05640058908716968,5.0,1,-2.486609921284209
AAPL::20251107::resistance::1::probe::2025-11-11T00:00:00,AAPL,AAPL::20251107::resistance::1,"AAPL::resistance::269.8150::6.7925::avwap_D,vp_D::D",2025-11-11,probe,up,275.25,273.2107479858399,0.007464025589014596,132,2,132,1,1,False,1.0,1.0,composite,resistance,D,0.025172444266625682,2,"{""source_reason"": ""avwap_D,vp_D"", ""trigger_rule"": ""probe"", ""zone_valid_from"": ""2025-11-07T00:00:00"", ""zone_valid_to"": ""2025-11-13T23:59:59.999999""}",failed_hold,0,1,0,0.03607626766859673,0.03607626766859673,0.05640058908716968,1.0,1,-0.4044203601139018
AAPL::20251114::support::3::test::2025-11-17T00:00:00,AAPL,AAPL::20251114::support::3,"AAPL::support::270.4350::8.9650::avwap_D,vp_D,vp_W::D,W",2025-11-17,test,down,267.4599914550781,265.9511718988419,0.005673295385252647,136,1,136,0,0,True,,,composite,support,"D,W",0.03314955870675052,3,"{""source_reason"": ""avwap_D,vp_D,vp_W"", ""trigger_rule"": ""test"", ""zone_valid_from"": ""2025-11-14T00:00:00"", ""zone_valid_to"": ""2025-11-20T23:59:59.999999""}",failed_hold,0,1,0,0.07911465018372048,0.07911465018372048,0.002373234793878682,1.0,1,8.221606234861753
AAPL::20251121::resistance::1::probe::2025-11-24T00:00:00,AAPL,AAPL::20251121::resistance::1,"AAPL::resistance::269.8300::9.1200::avwap_D,vp_D,vp_W::D,W",2025-11-24,probe,up,275.9200134277344,274.3883158636093,0.005582225902382926,141,1,141,0,0,True,,,composite,resistance,"D,W",0.033797523861062974,3,"{""source_reason"": ""avwap_D,vp_D,vp_W"", ""trigger_rule"": ""probe"", ""zone_valid_from"": ""2025-11-21T00:00:00"", ""zone_valid_to"": ""2025-11-30T23:59:59.999999""}",failed_hold,0,1,0,0.0024282886167293436,0.0024282886167293436,0.05186692884055733,,0,-3.9065254455716527
AAPL::20251121::resistance::1::breakout_up::2025-11-25T00:00:00,AAPL,AAPL::20251121::resistance::1,"AAPL::resistance::269.8300::9.1200::avwap_D,vp_D,vp_W::D,W",2025-11-25,breakout_up,up,276.9700012207031,274.3883158636093,0.009408874969651043,142,2,142,1,1,False,1.0,1.0,composite,resistance,"D,W",0.033797523861062974,3,"{""source_reason"": ""avwap_D,vp_D,vp_W"", ""trigger_rule"": ""breakout_up"", ""zone_valid_from"": ""2025-11-21T00:00:00"", ""zone_valid_to"": ""2025-11-30T23:59:59.999999""}",not_applicable,0,0,0,,,,,0,
AMD::20250702::resistance::1::test::2025-07-02T00:00:00,AMD,AMD::20250702::resistance::1,AMD::resistance::137.3350::2.0925::vp_D::D,2025-07-02,test,up,138.52000427246094,138.38321798006695,0.0009884601210364645,40,0,40,0,0,True,,,inventory,resistance,D,0.015228968626739205,1,"{""source_reason"": ""vp_D"", ""trigger_rule"": ""test"", ""zone_valid_from"": ""2025-07-02T00:00:00"", ""zone_valid_to"": ""2025-07-09T23:59:59.999999""}",failed_hold,0,1,0,0.03624028384078646,0.03624028384078646,0.31880153290182733,2.0,1,-21.38009424806754
AMD::20250702::support::4::test::2025-07-07T00:00:00,AMD,AMD::20250702::support::4,AMD::support::134.1950::1.3425::avwap_D::D,2025-07-07,test,down,134.8000030517578,133.52240148329136,0.00956844360402196,42,2,42,0,0,True,,,cost,support,D,0.010000000000000158,1,"{""source_reason"": ""avwap_D"", ""trigger_rule"": ""test"", ""zone_valid_from"": ""2025-07-02T00:00:00"", ""zone_valid_to"": ""2025-07-09T23:59:59.999999""}",hold,1,0,0,0.35385753611539084,0.35385753611539084,0.0,1.0,1,35.88575361153909
AMD::20250702::resistance::1::test::2025-07-09T00:00:00,AMD,AMD::20250702::resistance::1,AMD::resistance::137.3350::2.0925::vp_D::D,2025-07-09,test,up,138.41000366210938,138.38321798006695,0.00019356163582124678,44,4,44,3,1,False,1.0,1.0,inventory,resistance,D,0.015228968626739205,1,"{""source_reason"": ""vp_D"", ""trigger_rule"": ""test"", ""zone_valid_from"": ""2025-07-02T00:00:00"", ""zone_valid_to"": ""2025-07-09T23:59:59.999999""}",failed_hold,0,1,0,-0.0230474846976652,-0.0230474846976652,0.31880153290182733,,0,-25.504122632146185
AMD::20250710::resistance::1::probe::2025-07-10T00:00:00,AMD,AMD::20250710::resistance::1,AMD::resistance::139.4150::1.3950::avwap_D::D,2025-07-10,probe,up,144.16000366210938,140.11457978152242,0.028872255027955637,45,0,45,0,0,True,,,cost,resistance,D,0.009999999999999915,1,"{""source_reason"": ""avwap_D"", ""trigger_rule"": ""probe"", ""zone_valid_from"": ""2025-07-10T00:00:00"", ""zone_valid_to"": ""2025-07-16T23:59:59.999999""}",failed_hold,0,1,0,0.01775802922837059,0.01775802922837059,0.30250542295147465,1.0,0,-22.424630913280915
AMD::20250710::resistance::2::test::2025-07-10T00:00:00,AMD,AMD::20250710::resistance::2,AMD::resistance::143.3250::3.4775::vp_D::D,2025-07-10,test,up,144.16000366210938,145.0617646741867,-0.00621639350729463,45,0,45,0,0,True,,,inventory,resistance,D,0.02425550537065767,1,"{""source_reason"": ""vp_D"", ""trigger_rule"": ""test"", ""zone_valid_from"": ""2025-07-10T00:00:00"", ""zone_valid_to"": ""2025-07-16T23:59:59.999999""}",failed_hold,0,1,0,0.01775802922837059,0.01775802922837059,0.25808479174302595,1.0,0,-18.87098041660502
AMD::20250710::resistance::1::breakout_up::2025-07-11T00:00:00,AMD,AMD::20250710::resistance::1,AMD::resistance::139.4150::1.3950::avwap_D::D,2025-07-11,breakout_up,up,146.4199981689453,140.11457978152242,0.04500187201970551,46,1,46,1,1,False,1.0,1.0,cost,resistance,D,0.009999999999999915,1,"{""source_reason"": ""avwap_D"", ""trigger_rule"": ""breakout_up"", ""zone_valid_from"": ""2025-07-10T00:00:00"", ""zone_valid_to"": ""2025-07-16T23:59:59.999999""}",not_applicable,0,0,0,,,,,0,
